customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
4672-JXWK,Male,0,No,Yes,28,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,91.53,2522.63,No
8257-HTLA,Female,1,No,No,55,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,60.73,3334.18,No
6938-FEER,Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),118.5,8434.92,No
9411-CVBD,Female,1,No,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,50.69,2785.03,No
5328-SZJV,Male,0,Yes,Yes,52,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),106.26,5556.08,No
5462-AKNJ,Male,0,Yes,Yes,58,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Electronic check,100.47,5840.95,No
1724-PHBW,Male,0,Yes,Yes,34,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,75.2,2533.37,No
6080-GSGO,Female,0,No,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),41.49,2108.45,No
5487-NAMC,Male,0,Yes,No,35,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.57,696.76,No
9116-FSOD,Female,0,Yes,No,57,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,86.89,4929.08,No
4572-CDER,Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),29.34,29.34,No
8769-YJHL,Female,0,Yes,No,27,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),118.75,3193.55,Yes
7773-ZCRW,Female,0,Yes,Yes,69,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,115.14,7973.8,No
7240-NVWM,Male,0,Yes,Yes,62,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.25,1171.39,No
6602-RUMO,Male,1,Yes,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),33.59,1717.33,No
7121-AFIJ,Female,0,Yes,No,59,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,94.75,5590.42,No
9174-IWNK,Male,0,No,Yes,35,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,112.22,3942.32,Yes
9774-XZBN,Male,0,No,No,61,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,114.66,6995.36,No
2637-EESS,Male,1,Yes,No,42,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),104.6,4374.06,No
6797-ZJWN,Male,0,No,Yes,38,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),89.62,3379.08,No
9002-AJCE,Male,0,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Mailed check,98.67,391.29,No
9361-ZYPA,Male,0,No,No,49,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),89.25,4351.76,No
5453-IENJ,Male,0,Yes,No,15,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,92.83,1367.12,No
4873-EAYJ,Male,1,No,Yes,51,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Mailed check,91.32,4682.92,No
3076-ZYVI,Male,0,No,Yes,68,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),83.87,5698.2,No
7030-DMFT,Male,0,No,No,70,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),81.04,5696.11,No
5516-OHYE,Male,0,No,Yes,2,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,104.83,204.42,No
6728-AGVE,Female,0,No,Yes,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),44.34,368.47,No
4598-UYQX,Female,1,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,103.31,5154.82,No
7705-GVZR,Male,1,No,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,44.79,3037.05,No
7203-STGH,Male,0,Yes,No,31,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,97.97,3035.06,Yes
7828-RXKI,Male,0,Yes,No,4,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,83.07,326.43,No
2846-AVHU,Male,0,Yes,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),44.71,1878.16,No
2835-BOUX,Female,0,No,No,11,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.78,991.58,Yes
2744-OTTI,Female,1,Yes,No,30,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),106.59,3224.46,No
8378-RTHA,Male,0,No,No,21,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),116.99,2470.18,No
5779-FMDM,Female,0,No,No,58,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),104.15,6062.96,No
7544-AEXQ,Male,0,Yes,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),41.29,2083.44,No
4563-NSKL,Female,0,Yes,Yes,46,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,67.26,3088.59,Yes
4591-AIBN,Male,1,No,Yes,48,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),87.02,4194.23,No
4311-BDLP,Female,0,No,Yes,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,45.96,2522.84,No
9009-CDFW,Female,0,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,111.72,3336.66,No
7897-CJKS,Female,0,Yes,No,58,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,81.15,4728.03,No
5365-UKUD,Male,0,Yes,Yes,69,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),110.0,7551.08,No
7423-VFQV,Female,0,Yes,Yes,42,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),99.65,4185.21,Yes
1338-MVJK,Male,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),101.84,405.12,Yes
1293-BAKP,Female,0,No,No,3,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),100.36,305.58,Yes
5898-EOOD,Female,0,No,No,14,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),102.16,1473.12,Yes
4801-YQOE,Male,1,No,No,1,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),87.55,112.09,No
1899-VQVQ,Male,1,Yes,Yes,48,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),89.67,4309.71,No
3253-NQHB,Male,0,Yes,No,55,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,92.23,5073.4,No
8001-MVPP,Female,0,No,Yes,7,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,116.43,799.2,No
2013-XDCF,Male,1,No,No,15,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),112.08,1707.28,No
5803-RFZE,Male,0,Yes,No,63,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.86,1236.83,No
5901-PSKU,Male,0,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,90.95,2090.79,Yes
7798-ZXIX,Female,0,No,No,54,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,109.36,5893.86,No
8966-SYSX,Male,1,No,No,53,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),79.22,4189.14,No
5310-DJIS,Male,0,No,No,68,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,105.21,7183.96,No
4570-BJSQ,Female,0,No,No,59,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card (automatic),92.27,5444.62,No
4646-TXUB,Male,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,98.48,2949.37,No
3802-QRQB,Female,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,35.72,671.21,No
5530-AKYJ,Male,0,Yes,Yes,53,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,81.52,4311.23,No
1687-XEXW,Male,1,Yes,No,8,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,95.95,752.77,Yes
1419-WFSI,Male,0,Yes,No,33,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.85,3512.2,No
7891-ZOPM,Male,0,Yes,No,64,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Electronic check,71.65,4592.11,No
7104-UXGY,Female,1,No,No,15,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,88.46,1289.79,No
3563-KHFY,Female,0,Yes,No,69,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,78.68,5411.53,No
4209-GGDC,Female,0,No,No,5,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,116.83,564.19,Yes
4543-GDMT,Female,0,Yes,Yes,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,45.6,1546.84,No
6680-GQZZ,Female,0,Yes,No,2,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),92.79,194.65,No
2194-CKCL,Female,0,No,No,20,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Mailed check,100.06,1993.69,No
1749-MMXO,Male,1,Yes,No,6,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Mailed check,73.84,428.55,No
5624-LVWZ,Male,0,No,No,29,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,118.75,3413.36,No
4917-LRDN,Male,1,Yes,No,21,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,118.75,2521.0,Yes
9882-MYWR,Female,0,No,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,36.58,453.46,No
4816-LSNO,Male,0,Yes,No,54,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),78.17,4227.44,No
6994-FNCS,Female,0,No,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,118.75,7820.26,No
3451-YKXQ,Female,1,Yes,No,4,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,118.75,473.25,No
1060-QWCN,Male,0,No,No,68,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),95.69,6538.94,No
6158-YSCB,Male,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),35.95,2116.92,No
5089-QIVF,Female,0,Yes,No,8,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),82.74,680.3,No
8450-UIEB,Female,0,Yes,Yes,47,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),93.19,4364.86,No
7792-SJDJ,Female,0,No,Yes,36,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,85.1,3072.84,No
9378-HVMG,Male,0,No,No,67,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,94.44,6316.44,No
1390-DOLP,Female,0,Yes,Yes,19,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),118.75,2235.18,No
9955-ICHG,Female,0,No,Yes,49,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),109.89,5391.33,No
7732-SGJY,Male,1,No,No,23,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,107.49,2472.61,No
2963-ZCZY,Female,0,No,No,70,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,78.07,5445.44,No
5572-XLSO,Male,0,No,No,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),118.75,5689.33,Yes
4915-TFJB,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),34.11,256.13,No
2432-GHWP,Male,0,No,Yes,72,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Electronic check,101.55,7289.62,No
9330-ZDQP,Female,1,No,Yes,5,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,90.31,463.77,No
3162-WKGM,Male,0,Yes,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),39.94,1552.91,No
2168-ZYVM,Female,0,No,No,53,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),85.85,4526.15,No
7524-LGAA,Female,0,No,No,16,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),72.91,1164.2,No
8466-XZIQ,Male,0,No,Yes,50,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,67.98,3399.37,No
2523-SGAI,Male,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),35.28,35.28,No
4756-XBBX,Female,0,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,38.99,1136.07,No
8677-OQMG,Female,0,No,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,36.57,1154.97,No
2982-CWVO,Female,0,No,Yes,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,43.94,2191.62,No
6529-ANSP,Female,0,Yes,No,70,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,No,Electronic check,102.92,7224.3,No
7208-ECQR,Female,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),41.47,634.28,No
8476-SVYV,Female,0,No,No,54,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,102.73,5553.92,No
8951-BOMM,Female,0,No,Yes,56,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),111.91,6282.87,No
4151-HKHV,Male,0,No,Yes,44,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,115.63,5131.91,No
7345-WALI,Female,0,No,No,51,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),92.45,4714.59,No
2608-PRHW,Male,0,Yes,Yes,70,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,89.03,6224.21,No
6565-TSDT,Female,0,No,Yes,46,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),76.91,3535.98,No
2881-JXMT,Female,0,No,No,32,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,91.74,2926.32,Yes
2709-UBDG,Male,0,No,Yes,23,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.61,2558.65,No
1125-QPMX,Female,1,Yes,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.26,1101.38,No
3711-VWZR,Male,0,Yes,No,63,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),87.61,5545.84,No
7228-LWYA,Female,0,No,Yes,59,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,106.23,6263.9,Yes
6582-CFNW,Female,0,No,Yes,28,No,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,No,Mailed check,76.43,2111.79,No
6024-TFHZ,Female,1,No,No,17,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,103.59,1762.81,Yes
2742-NPTW,Female,0,No,No,57,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,94.62,5398.48,No
5090-SXAD,Male,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,34.56,1631.82,No
6129-TRBD,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,43.42,450.14,No
4310-DPOR,Male,1,No,Yes,2,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,83.93,172.33,Yes
2877-KSHX,Female,0,No,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),50.0,2037.68,No
4264-CERL,Male,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,49.33,847.94,No
3251-UZSI,Female,0,Yes,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),53.15,791.98,No
8658-QPDJ,Male,0,No,Yes,40,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,94.84,3773.14,Yes
2070-YSCU,Female,0,Yes,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),45.25,2886.95,No
8670-EKXE,Male,0,No,No,42,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),95.1,3971.59,No
7045-ZMBS,Male,1,No,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,48.06,2033.95,No
5874-TEIF,Male,0,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,104.65,3131.3,Yes
7192-SWHG,Male,0,No,Yes,27,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),72.1,1938.38,No
2156-OJXP,Female,0,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),32.16,1604.83,No
7154-IQIC,Male,1,Yes,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),39.3,1037.15,No
4285-HSTP,Male,1,No,No,8,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),118.75,976.08,Yes
4672-MCLX,Male,0,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,93.06,3453.32,Yes
1051-PGDL,Male,0,Yes,No,35,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,84.57,2968.27,No
3112-QBFL,Female,0,No,No,59,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,102.12,5996.4,No
2354-UKRH,Female,0,No,No,56,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),72.67,4049.39,No
7232-GNPL,Female,0,Yes,Yes,46,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,No,Mailed check,113.11,5220.95,No
2576-TWUP,Male,0,Yes,Yes,67,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),118.02,7904.24,No
8257-EVSJ,Male,0,Yes,No,50,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,No,Mailed check,85.42,4282.34,No
2624-NOMJ,Female,0,No,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,113.2,6479.26,No
5269-ZUWL,Female,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,109.22,5157.48,No
8899-SFLX,Female,0,No,Yes,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,110.58,6398.36,Yes
4815-PBVG,Female,0,No,No,46,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),77.75,3582.98,No
3763-GSNI,Female,1,Yes,Yes,14,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,106.85,1472.07,No
9945-KPSK,Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),115.41,8200.25,No
5337-KYDR,Male,1,No,Yes,1,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,114.93,115.77,No
9626-MDJV,Female,0,Yes,No,60,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Mailed check,118.75,7151.41,No
7466-PZHX,Male,0,No,Yes,39,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),98.23,3821.03,No
4346-NOQU,Male,0,No,No,42,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Mailed check,118.75,4980.31,No
8877-WOLU,Female,0,Yes,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,45.1,2123.21,No
1065-EITN,Female,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,45.17,3195.97,No
7225-VHBI,Female,0,No,No,68,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,78.57,5322.34,No
7470-RPUE,Female,1,Yes,Yes,56,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),113.02,6355.15,No
8670-OEKV,Male,0,Yes,No,67,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,103.42,6981.0,No
1973-YSCX,Male,0,Yes,No,11,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),94.35,1055.86,No
